R,G,B,S1,S2,Std_S1,Std_S2,PR_raw,PR_normalized,PR_mean,PR_std,PR_filtered
48.5873723487824,61.54098586017282,87.14212490180675,-25.60113904163393,51.508366064414766,0.1345525521130917,0.2834178870680884,0.2691051042261835,0.3869403555217772,0.2609813869010366,0.0209947533494982,0.06912378577563312
48.50567455400169,61.55490647312209,87.29883361853622,-25.743927145414133,51.84239098365492,0.1355049705540032,0.2835744772918873,0.2710099411080064,0.4684564698040175,0.2611684884710961,0.0210082542803338,0.24599154226306738
48.50473043409846,61.52021006667847,87.31039908735076,-25.79018902067229,51.8211482858323,0.1358300828704891,0.283967986218094,0.2716601657409782,0.4879515247839031,0.2614126630372994,0.0210010670798026,0.42285568245418753
48.5240464344942,61.49668325041459,87.19864960909737,-25.701966358682785,51.64723999052357,0.1374317995271295,0.2858772202152369,0.2748635990542591,0.627807315966712,0.2616637826524042,0.0210252669348549,0.4888024589251497
48.50817253791232,61.52363250132767,87.31968293306583,-25.796050431738166,51.82697035856887,0.1378326144022111,0.2862056682072361,0.2756652288044222,0.6534685914342722,0.2619026335858132,0.0210608365865022,0.5674963266588188
48.23765481105113,61.25123054938076,87.17509526833915,-25.92386471895839,51.95101619561765,0.1378023429774638,0.2856364310016142,0.2756046859549277,0.639366714104204,0.2621126839481467,0.0211021338914775,0.6445331127886662
48.536751834149605,61.55754214118527,87.2814460769851,-25.72390393579984,51.76548454987116,0.1390030356944981,0.2860493212603176,0.2780060713889962,0.736213171393687,0.2624823632253222,0.0210858875755873,0.6604035059118711
48.50978540941366,61.57117287228812,87.35648394012706,-25.785311067838947,51.90808599358786,0.1387273880479999,0.2842461101903892,0.2774547760959999,0.6926370793023373,0.2629264715167958,0.0209753491595306,0.6980005022730579
48.550815286874766,61.591943510159126,87.30235439900868,-25.71041088884955,51.79266733541827,0.1400187221685112,0.2847421337559402,0.2800374443370224,0.7970310501506579,0.2634204633165443,0.020848599332908,0.7267251253931336
48.594795539033456,61.56729804685195,87.31653586672174,-25.749237819869784,51.69424283550678,0.1406054034980559,0.2851439139632676,0.2812108069961119,0.8352232069510013,0.2640049459544225,0.0206003148601434,0.7609379389294127
48.61954118297402,61.52134170417752,87.22796730632551,-25.706625602147987,51.510226644555,0.1418326329654635,0.288744030961261,0.2836652659309271,0.9359174513028484,0.2646213233270076,0.0203478870678277,0.8296311471763652
48.21800601123151,61.34892826069762,87.23692952622004,-25.88800126552242,52.14984576445464,0.1415547861319222,0.2885695100680283,0.2831095722638445,0.8914825543879473,0.2652491604478845,0.020034505137593,0.8967338449791521
48.59571998977204,61.60490548966386,87.26866111996223,-25.663755630298372,51.68212663008202,0.1434713859595584,0.2896448920166596,0.2869427719191168,1.0635816015338813,0.2658900806506963,0.0197941476592474,0.9321719674204336
48.45422001927578,61.62701363073111,87.3323498751008,-25.705336244369697,52.05092346728035,0.1412905416866327,0.2715818064910965,0.2825810833732655,0.8263414686258858,0.2664864121609633,0.0194770223005578,0.9853450261944283
48.60333137370174,61.677209484616895,87.3663335292965,-25.6891240446796,51.83688026650991,0.137993819285845,0.2521459286375682,0.27598763857169,0.4704117051920689,0.2669902313058129,0.0191266653583874,0.9373487157966574
48.63097241244375,61.672118959107806,87.20416748190178,-25.53204852279397,51.61434161612209,0.1405207352988281,0.2443794010876067,0.2810414705976562,0.7180130344445956,0.2675491472683792,0.0187911955382728,0.6807570940849385
48.58616077575186,61.691764520760806,87.2674416317539,-25.57567711099309,51.78688460101099,0.1438023095976269,0.2442153462628224,0.2876046191952538,1.0487400182003876,0.2681568616690093,0.018543926224553,0.6346441582107583
48.6065183611652,61.704706831100886,87.35967034480046,-25.654963513699578,51.85134045357095,0.1454070273198718,0.2434431249665264,0.2908140546397437,1.201543769862868,0.2687927068993598,0.0183275451903822,0.8939630619554159
48.18934442463854,61.50370370370371,87.6338284808873,-26.1301247771836,52.75884333531393,0.1473189269981727,0.2580948047145635,0.2946378539963455,1.3810838269754,0.2693934427060695,0.0182786959033194,1.1372743670417855
48.05496137849079,61.465696177460885,87.50130718954249,-26.035611012081603,52.8570806100218,0.148383206478872,0.2764309707209541,0.2967664129577441,1.466263535710172,0.2700184360485998,0.0182422710909121,1.309938551926004
48.4466980207721,61.636899862825786,87.36784244562023,-25.73094258279444,52.11134626690182,0.1454346723122713,0.2699470827807231,0.2908693446245426,1.1215982985689097,0.27058912079735,0.0180815394005759,1.424247908547063
48.10986997635934,61.35313238770686,87.19135145784082,-25.838219070133967,52.324743892829,0.134096132106969,0.2447490478880428,0.2681922642139381,-0.1487702524462568,0.2708511986969911,0.0178727564101799,1.2554296533916713
48.38569468939839,61.53027630805408,87.19725651577504,-25.666980207720957,51.95614344503234,0.1266650360235149,0.2305174020851326,0.2533300720470298,-0.9844452994607285,0.2708870089422777,0.0178343447877352,0.47276483258040036
48.369249227985286,61.4325249306662,87.1240927597805,-25.691567829114295,51.81811923447612,0.1272598718978469,0.2306789065035097,0.2545197437956939,-0.9249425278185176,0.270951176791174,0.0177648151115223,-0.5170653049362939
48.44057914302485,61.464625317941696,87.05854040305223,-25.593915085110535,51.64200743494423,0.1294617443854354,0.2322652183166205,0.2589234887708709,-0.6913577389116347,0.2710979821618569,0.0176095423624701,-0.9232193096594131
48.40298184536103,61.45178104285911,87.13522550697272,-25.68344446411361,51.781042859109775,0.1305252691563357,0.2318982142545073,0.2610505383126714,-0.5911236657162441,0.2713144044140953,0.0173633144749627,-0.8198767559694004
48.4343541629787,61.46692629964006,87.15463897248284,-25.687712672842785,51.7528569461655,0.1315061655664246,0.2317156522604068,0.2630123311328492,-0.4994910836142823,0.2715528102477916,0.0170983615025599,-0.6582811408380868
48.44910603646663,61.50321590842037,87.14942664385043,-25.64621073543006,51.75443047933754,0.1328873590373719,0.2318342396121622,0.2657747180747439,-0.3627661842269466,0.2718526347956391,0.016754364064686,-0.5528202185881084
48.450994276273086,61.488503373261736,87.20162860683307,-25.713125233571333,51.78814342754863,0.1332783037833856,0.2319010488790833,0.2665566075667712,-0.3411827220714669,0.2721546187000759,0.0164076630238389,-0.44145846393815963
48.4241655356897,61.49682342990893,87.19797014220806,-25.70114671229913,51.84646250073759,0.1338296921498069,0.231779767433672,0.2676593842996138,-0.3031764346172739,0.2725018451737095,0.0159724184374976,-0.36225124736053327
48.46816545701304,61.51468303141166,87.2008615094117,-25.68617847800004,51.77921362679727,0.1342458142635582,0.2320391466435063,0.2684916285271165,-0.2811900229368569,0.2728557821650021,0.015520300444179,-0.3275574563136822
48.40754509155996,61.49196514624024,87.20227768926654,-25.710312543026298,51.87915265238686,0.1347645810665838,0.2320439763110316,0.2695291621331677,-0.2428061757147603,0.273196079279964,0.0151022400315879,-0.29705986413306085
48.46075018193977,61.51072952931689,87.24834287287818,-25.737613343561293,51.83757203831553,0.1350063158072908,0.231667934415895,0.2700126316145817,-0.2384729305321562,0.2735208114285382,0.0147110190080186,-0.26716957183824086
48.42383115989064,61.51887256348223,87.24651364056568,-25.72764107708345,51.91772388426663,0.1353508709968783,0.2314369381699152,0.2707017419937567,-0.217727029038373,0.2738276130353878,0.0143568350490839,-0.24545264363205527
48.403906296099606,61.54245589189827,87.25241438996086,-25.70995849806259,51.98705768965992,0.1358036717503485,0.231274408959115,0.2716073435006971,-0.1791302829376578,0.274121327471734,0.0140343884339863,-0.23039920080913662
48.439605829940405,61.55801420113688,87.28488818079896,-25.72687397966208,51.96369072205503,0.1359949347749685,0.2313143420035746,0.271989869549937,-0.1757240916567718,0.2744028204420449,0.0137314745482989,-0.20252157294750175
48.77254516889238,61.7913982717989,87.19689709347998,-25.40549882168108,51.44320502749412,0.1415325492276152,0.234385000535874,0.2830650984552305,0.6143796560540468,0.2746721825378014,0.0136607972525227,-0.14703993403237864
48.81743912018853,61.88381775333857,87.55565593087195,-25.67183817753338,51.804595443833456,0.1418105072668298,0.2337401262695851,0.2836210145336597,0.6412316598918443,0.2748563650339827,0.0136684603208072,0.22404175593011702
48.71879418695994,61.84063236449333,87.21109583660645,-25.370463472113123,51.61413982717989,0.1477886347940686,0.2339464356054778,0.2955772695881372,1.4853613223560171,0.2750327598065075,0.0138313213575824,0.6407181180446954
48.74245614035088,61.92179337231969,87.34978557504873,-25.42799220272904,51.78666666666667,0.153185810709929,0.2342351062837746,0.3063716214198581,2.19090317604248,0.2752850326781574,0.0141889377319967,1.111230712482056
48.72038739972608,61.85777734298572,87.28935629035414,-25.43157894736841,51.7063588338877,0.158033371558118,0.2346045948769732,0.3160667431162361,2.7450821739251547,0.2755815834377628,0.0147482505489386,1.856046062585436
48.62156621566216,61.92065444463969,87.57261953571917,-25.65196509107948,52.25014154903455,0.1588690916377592,0.2356209020974243,0.3177381832755184,2.727595035227008,0.275904007468993,0.0153373852299315,2.477231222801122
48.673649220117625,61.93823882299719,87.63269801931511,-25.69445919631793,52.22363840207705,0.1591152372694218,0.2350658643926981,0.3182304745388437,2.648535055288007,0.2761889484290304,0.0158735018537414,2.7540570290406965
48.69321072197221,61.74102915280767,87.26378399530425,-25.52275484249658,51.61839170416749,0.1618690477543943,0.2358356200925515,0.3237380955087887,2.856136127024846,0.2765164686497554,0.0165333950340184,2.7430754044367496
48.65231852866366,61.78317354725103,87.26159264331834,-25.478419096067316,51.74012913324204,0.165361126191394,0.2333474991691242,0.3307222523827881,3.100963646643295,0.2768941530303281,0.0173585070598062,2.8128079491289038
48.73819717203457,61.75783582089552,87.15131578947368,-25.393479968578163,51.43275726630007,0.1698960489148526,0.2386275546580958,0.3397920978297053,3.380173944116061,0.2773793891523072,0.0184643481990153,3.031612396766389
48.70345640219953,61.74994108405342,87.2208758837392,-25.47093479968578,51.56390416339356,0.1725926834239569,0.2410294673029612,0.3451853668479138,3.4137434049877204,0.2779327941706329,0.0197005353650834,3.285463282056301
48.81700706991359,61.756657501963865,87.28258051846034,-25.52592301649647,51.40522388059701,0.1737071772352455,0.2464790760688428,0.347414354470491,3.2895766659181125,0.2785264545280735,0.0209412659860265,3.435944334716358
48.82489651094027,61.74983244628425,87.20419869899467,-25.45436625271042,51.30423812339839,0.1762285455624009,0.2535941475657676,0.3524570911248019,3.2879005644342336,0.2791896904478101,0.0222839466222115,3.40622808736027
48.510897891494906,61.54584221748401,87.19762299613046,-25.65178077864645,51.72166943062466,0.1735560567440448,0.2533486380134951,0.3471121134880897,2.883474570778474,0.2797848996699236,0.0233493350350543,3.331376931469098
48.83629016361128,61.796648925685,87.2481766213286,-25.4515276956436,51.37224521979105,0.1753367233632106,0.2590006115598375,0.3506734467264212,2.870609653167606,0.2804298243819596,0.0244699317676126,3.1368690526408134
48.823291437549095,61.81258837391987,87.33191280439905,-25.51932443047918,51.497918303220736,0.1753245225792325,0.2616691441064873,0.350649045158465,2.724967056903685,0.2810842985504717,0.0255286560003547,2.936713101341381
48.89446292310702,61.91424378790843,87.49189982390922,-25.57765603600079,51.61721776560361,0.1747489679037711,0.2628038164857549,0.3494979358075423,2.553148876644366,0.2818015831309099,0.0265148473306446,2.83758905589149
48.606649293216456,61.70022901366185,87.43255942509674,-25.73233041143489,51.91948985232568,0.1734774781500939,0.2624952239657036,0.3469549563001879,2.35445456811677,0.2824917142840841,0.0273792677459328,2.6809011785872014
49.08214846818539,62.06288295365279,87.58150039277298,-25.51861743912019,51.480086410054994,0.174196272942149,0.2658814609056456,0.3483925458842981,2.308712154051722,0.2832013853871977,0.0282370239974229,2.5004936342149047
48.79811261154545,61.85161494116718,87.57340282713417,-25.721787885967,51.828792545210455,0.173232719264731,0.265783225255429,0.3464654385294621,2.1569345766150816,0.2839028948672154,0.0290053042593564,2.3727145959030396
48.83255640132963,61.99663657284475,87.69894376585826,-25.70230719301351,52.030467536043744,0.171600052045087,0.2659370804842545,0.3432001040901741,1.976461032777631,0.2845714358350321,0.0296634577069034,2.2642374058305226
48.85842135284514,62.043016463090815,87.75669243327236,-25.713675970181548,52.082866190672895,0.1697872347539597,0.2663595313982138,0.3395744695079195,1.7994227940508607,0.2851999307358613,0.0302177670260862,2.100188925280795
48.91573876648504,62.00284292821606,87.69288478243702,-25.69004185422096,51.86425017768301,0.1667471487084344,0.2648963727499885,0.3334942974168689,1.5581204125493842,0.2857567424629061,0.0306379112740426,1.9168604445252853
48.91798900235664,62.03228593872741,87.61806755695208,-25.585781618224672,51.81437549096623,0.1651161188363381,0.2632799357765873,0.3302322376726763,1.4181946197259478,0.2862847082396217,0.0309883628253694,1.7085345436650399
48.85797204453921,62.03632630498302,87.71440416962805,-25.678077864645036,52.034786385532655,0.1617775228289606,0.2629959030166231,0.3235550456579212,1.1789753118352548,0.2867340117761464,0.0312313867068659,1.5131731866589762
48.833559528726816,62.082571153203126,87.79005133651974,-25.70748018331661,52.20550343226923,0.1609784074508582,0.2636857589007958,0.3219568149017164,1.1064080350055172,0.2871645273920074,0.0314461630871431,1.3233232542255542
48.922688146568746,62.0649135276001,87.70394061438837,-25.639027086788275,51.92347784885098,0.1597649508274292,0.2610429162948703,0.3195299016548585,1.010321692222056,0.2875799713545406,0.0316235220388554,1.1681826715263992
48.840080851316806,62.01547668588867,87.70265342924519,-25.68717674335652,52.03796841250025,0.1593139683412094,0.2606996812189005,0.3186279366824189,0.964185891438818,0.2879808330786668,0.0317854719467203,1.077263303529594
48.93181142619345,62.04113905237501,87.66603253869171,-25.6248934863167,51.84354873867982,0.1578553966706,0.2578972853805344,0.3157107933412001,0.8572687061609507,0.2883541381548934,0.0319114123607942,1.0033072431105001
48.84926557687752,62.09699518281608,87.79702677090737,-25.700031588091285,52.19549079996842,0.15684882228388,0.2590072452073864,0.3136976445677601,0.7803820027009096,0.2887161301055766,0.0320119049077532,0.9246148735622556
49.14527892765622,62.35150798344175,87.81182732111176,-25.46031933767001,51.87277744924107,0.1583178505389365,0.2587082243094658,0.3166357010778731,0.856384245095281,0.289117774041729,0.0321326871597018,0.8406584258150787
49.13366064414768,62.34442262372349,87.86445404556167,-25.520031421838183,51.9415553809898,0.1586334536249378,0.2583792272475536,0.3172669072498756,0.8594383820148572,0.2895542331421903,0.0322450971327531,0.8356376580460727
49.02055982653263,62.24342598068204,87.77258032722256,-25.52915434654052,51.97488665483935,0.1578091663106683,0.2586339878768977,0.3156183326213367,0.7923862466992079,0.2900070769435977,0.0323216812311245,0.8659292877907078
49.07735882457072,62.29208709506107,87.94280206919612,-25.65071497413505,52.080171515115744,0.1571407123447603,0.2587463320187279,0.3142814246895207,0.7357102411213498,0.2904670175501153,0.032369275032937,0.8370930703047874
48.97108772764204,62.105740839823234,87.77690585181222,-25.671165011988982,51.94047123635138,0.1565646131189904,0.2588291767590569,0.3131292262379808,0.6850247030249454,0.2909472069034786,0.0323813422151791,0.7775707882292049
48.89112815330044,62.06999187523533,87.80409408873828,-25.73410221350296,52.091829657372735,0.1535038289923222,0.2577608917245593,0.3070076579846444,0.4828772507467693,0.2914034413574137,0.0323150792527474,0.7158071357881316
48.96568802959781,62.01060190157934,87.63474161594462,-25.62413971436528,51.71396745832835,0.1514078709142588,0.2582783741920171,0.3028157418285176,0.340963620328034,0.2918349791132181,0.0322050859993071,0.5896812718292521
48.87167337913606,62.08820974492616,87.80462765537392,-25.71641791044776,52.14949064202796,0.1484713095671273,0.259173129498416,0.2969426191342547,0.1460396936603702,0.2922681714442089,0.0320080628278823,0.4191397984700061
48.92733289737035,62.067594078830034,87.72023066405089,-25.65263658522085,51.93315894814023,0.1452179152012101,0.2586351069696564,0.2904358304024202,-0.0693023498089743,0.2926389952631005,0.0317906227819555,0.24432032381895527
48.92180848947766,62.01263078330747,87.69377809603374,-25.681147312726267,51.862791900385886,0.1419817983487463,0.2584230279819109,0.2839635966974927,-0.2850485472991464,0.292958664856826,0.031556267325556,0.03808697596205794
48.94948774349523,62.06392802647484,87.76830549115193,-25.70437746467709,51.93325803063631,0.1378854463080229,0.2572884416454469,0.2757708926160458,-0.5569046229752446,0.2932142552703952,0.0313219929135419,-0.18265133777865053
48.98567848191908,61.99657874845845,87.73851294903926,-25.74193420058081,51.76373473365955,0.1345255790940756,0.2571972863844184,0.2690511581881512,-0.7835186836284805,0.2934196988663137,0.0311014161976477,-0.42850938668842514
49.31565096952909,62.31157499010685,87.85292837356549,-25.54135338345864,51.53320142461416,0.1348382627730321,0.2587581081844631,0.2696765255460642,-0.7762394507959391,0.2936363237007487,0.030866504053764,-0.6690455758748197
48.95426351980659,62.02453282603096,87.80098289836117,-25.776450072330213,51.91698868477895,0.1326503175004953,0.2565913489255884,0.2653006350009906,-0.930484481251362,0.293818962612154,0.0306489019277468,-0.789727843134195
48.94572771065308,62.07851614941167,87.79418384269131,-25.71566769327964,51.98124457079682,0.1292288417950615,0.25472819496909,0.258457683590123,-1.1647131425942563,0.2939494616783363,0.0304725488107394,-0.8783741375865859
48.97009690268117,62.03249905871629,87.72680974179102,-25.694310683074725,51.819114995144965,0.1291246931676886,0.2545949479867054,0.2582493863353772,-1.1804743366492385,0.2940551718414906,0.030331693281658,-1.0589964964748015
49.00831443688587,62.094223654374034,87.94400684250309,-25.84978318812905,52.02160162310538,0.1300962671442218,0.2549462692916046,0.2601925342884436,-1.1246922344284236,0.2941584153764778,0.0302001561389777,-1.1793586508692713
48.92984959277094,62.02409686304817,87.64629530547134,-25.62219844242317,51.81069298297763,0.1297216252469972,0.254994170504868,0.2594432504939944,-1.1557484927767037,0.2942349603746974,0.0301031842984413,-1.1725653308889705
49.160743965176096,62.16778789077958,87.70439256034824,-25.53660466956866,51.55069252077563,0.1303705985981746,0.2564247124374669,0.2607411971963493,-1.116568737754458,0.2942858339733607,0.0300426078957515,-1.1600533876994983
48.79043275685067,61.96112690515675,87.71959646213378,-25.758469556977023,52.09985785358919,0.1302935118615845,0.2563497597669169,0.260587023723169,-1.1239561008009185,0.2943151505720728,0.0300084023075896,-1.154136008641459
48.61590981263893,61.90512861225786,87.88520165131789,-25.980073039060024,52.55851063829788,0.1329307906447564,0.2660613896840338,0.2658615812895128,-0.9538816891101712,0.2943994231517683,0.0299175906069409,-1.1332139287507215
48.608134703695605,61.98528914776455,88.09144583822038,-26.106156690455837,52.86046557859372,0.1405183683873168,0.2847851891969774,0.2810367367746336,-0.4566854685275189,0.294620430506301,0.0297440901184464,-1.0339203581103928
48.69139080663244,61.94907653271966,87.8110383352019,-25.86196180248224,52.37733325465668,0.1401852359694837,0.2890209966998934,0.2803704719389674,-0.4890633682882541,0.2948332344356196,0.0295723692152051,-0.7260821353499561
48.70642817657743,61.80533838742794,87.55176498460081,-25.74642659717287,51.94424701887388,0.1403968191710806,0.2877888440090931,0.2807936383421612,-0.4840464565741802,0.2950324842337592,0.0294162795702975,-0.502641389911106
48.68596793690427,61.81715316172245,87.68374848899194,-25.866595327269486,52.12896577690585,0.1416238154980058,0.2862614998241618,0.2832476309960116,-0.4073685717395348,0.2951896234200906,0.0293149576391832,-0.4898626921006265
48.6213947567331,61.72866690535864,87.50284441261884,-25.774177507260205,51.98872180451127,0.1418187722152065,0.2864264752000247,0.283637544430413,-0.4000270658456535,0.2953299301236729,0.0292289864650589,-0.45306889987425486
48.61697895532482,61.65009746588694,87.46174961212556,-25.81165214623862,51.87788916736286,0.1420267711628871,0.2863425759828988,0.2840535423257743,-0.3916147569567735,0.2954676343079484,0.0291462254151826,-0.4134890759658216
48.61998249592234,61.6015037593985,87.45659784381589,-25.855094084417388,51.818136611369695,0.1432247451103822,0.2853048289047765,0.2864494902207645,-0.314536958281615,0.2955963664320207,0.0290804497545459,-0.39935446432382715
48.58119810554268,61.61048689138577,87.45076590769474,-25.840279016308976,51.89885658799516,0.1437007540992526,0.2852283058817025,0.2874015081985053,-0.2869095251364444,0.2957267695363994,0.029017026653036,-0.3581361207256413
48.562182438869485,61.63526119402985,87.57401159098126,-25.93875039695141,52.08490790727214,0.1439902508003661,0.2858877317565928,0.2879805016007322,-0.2723183347384901,0.2958642785991306,0.0289505919826121,-0.3085333889127957
48.59770457890759,61.5379918049091,87.312328440148,-25.774336635238896,51.65491108724191,0.1442594025760798,0.2866658832683699,0.2885188051521597,-0.2582152069198052,0.2959810867520546,0.0288994660264624,-0.2848971503712872
48.463956255777816,61.50976574024901,87.32456088589917,-25.81479514565017,51.90641411459255,0.1445310080874634,0.2866648232793448,0.2890620161749268,-0.2443643213307113,0.2961100560862649,0.0288423443854537,-0.2697422386673909
48.640828261129016,61.544635398018855,87.32257230377532,-25.777936905756462,51.58555117953614,0.144859218651805,0.2882708911752025,0.28971843730361,-0.2256644095410041,0.2962176226747826,0.0288002232358737,-0.2552942405719164
48.52904130142936,61.49042485982785,87.24265576877517,-25.75223090894732,51.67499802574429,0.144875165417537,0.2884220652274803,0.289750330835074,-0.2281331627143867,0.2963125062729932,0.0287646712991691,-0.23967472851799237
48.57618453124071,61.60218377821374,87.4836811128946,-25.88149733468086,51.93349582862692,0.1463669626340342,0.2856554002335524,0.2927339252680684,-0.1280392565844132,0.296413269154517,0.0287360609909733,-0.22708580787380336
48.60384836414799,61.62203991042942,87.5199849394606,-25.897945029031177,51.93432812159404,0.1465251623984843,0.2843933812395759,0.2930503247969686,-0.1210082701640131,0.2965237219604406,0.0287037998209891,-0.1806470574837826
48.48424029107016,61.57954994858815,87.63982045400617,-26.060270505418018,52.250889820454006,0.1517385377852705,0.2860036849959178,0.3034770755705411,0.2359186584264006,0.2967074364454565,0.0286948017178411,-0.11520865218140532
48.50492367317884,61.655204460966544,87.81327612117377,-26.158071660207227,52.45863323578264,0.1595421418192961,0.2915804692161419,0.3190842836385923,0.7642125321745911,0.2971130275595157,0.0287501907572187,0.08155584717724057
48.55649371193546,61.6203234991695,87.67383136913708,-26.05350786996757,52.18116744443566,0.1639604164546712,0.2929624231725451,0.3279208329093425,1.0481719777263447,0.2976900630521563,0.0288414215411116,0.505201576392445
48.62370449636367,61.63238412302083,87.52727741117255,-25.89489328815172,51.91225254146603,0.1643197755853381,0.2913341523947196,0.3286395511706763,1.0501668776892104,0.2982189306140787,0.0289674157535183,0.8980069256469604
48.529250635883386,61.48002347877128,87.25098806495794,-25.770964586186658,51.672510271962445,0.1639414084470784,0.2921110037595908,0.3278828168941568,1.0036272654295355,0.2986664661440665,0.0291107583028706,1.0520700259667533
48.56245169728316,61.52995263856687,87.32568416463548,-25.795731526068607,51.73073340863603,0.1641467791736386,0.2926412305847363,0.3282935583472772,0.998206801747528,0.2990829050741502,0.0292631278628725,1.04376606647118
48.62309505106049,61.574312647289865,87.33699921445404,-25.76268656716417,51.66512175962293,0.1579651887398105,0.2793842563836832,0.315930377479621,0.5666873136432851,0.2993194886684088,0.0293122651792208,1.0005911589403729
48.545763247255785,61.58238569059465,87.36954118297402,-25.78715549237937,51.8604003790571,0.1542111685534931,0.2600719015502213,0.3084223371069863,0.3059811085839778,0.2994489989367337,0.0293264450598912,0.7842193260907888
48.47401066127658,61.51392109070012,87.2883696966094,-25.77444860590928,51.85426946475635,0.1543825620045734,0.258955684736123,0.3087651240091469,0.31087015400195,0.299647840929896,0.0293282676444832,0.46301360171941447
48.49376135197031,61.54193319118692,87.28569454315723,-25.743761351970317,51.84010503040354,0.1537470808168523,0.2546539651158852,0.3074941616337047,0.254201146011925,0.3000845286790045,0.0291487000391123,0.3226480846073885
48.43050619916291,61.459468530364056,87.22145226249704,-25.761983732132983,51.81990839453527,0.1538622017072755,0.2545695440232925,0.3077244034145511,0.2448492879989052,0.3006889101386436,0.0287339748193955,0.2866353287807396
48.27139568116863,61.32982692918387,87.2653620196888,-25.935535090504928,52.052397586535406,0.1558570185431235,0.2551913890865269,0.311714037086247,0.3666642374856709,0.3013244022863165,0.0283355553603358,0.2616269379636689
48.6378240377062,61.53136292223095,87.21785153181462,-25.68648860958367,51.47356637863316,0.155452205255564,0.2575053983851828,0.310904410511128,0.3215950028957172,0.3019019680834304,0.0279931042044727,0.3092920194086158
48.49524204374951,61.42067440574903,87.21215351812367,-25.79147911237464,51.64234383637369,0.1557213588291899,0.2584691524035074,0.3114427176583798,0.3245397250375755,0.3024618811872717,0.0276725336784835,0.3446164501718456
48.46400931848693,61.36620469083156,87.22050461975834,-25.854299928926785,51.65869067361604,0.1565145985191131,0.2591401042058326,0.3130291970382262,0.3657150323197812,0.3030176241417758,0.0273753387519936,0.3323063178950256
48.48736447861226,61.29075497733097,87.00232603981864,-25.71157106248767,51.31835205992508,0.1563915947990398,0.2652824043793395,0.3127831895980796,0.3409923738192027,0.3035399404920351,0.0271069085871855,0.3496793347135819
48.37287767511648,61.30204138039959,87.11806049119483,-25.81601911079524,51.67434652136144,0.1568168215102334,0.2659226528351302,0.3136336430204668,0.3565658144127964,0.3040630186637428,0.0268411159170859,0.3581351174442281
48.36541624556606,61.18492757069536,87.03796841250025,-25.85304084180489,51.49206349206349,0.1575614587619787,0.2687781628500101,0.3151229175239574,0.3961719567345182,0.3045903912551244,0.0265857441189129,0.35747583930748794
48.35204927742241,61.20865908552476,87.16283661059781,-25.95417752507305,51.66739714127775,0.1596287809926297,0.2694117935070392,0.3192575619852594,0.5351943335845525,0.3051544571824371,0.0263513716753396,0.3881519880619435
48.357880450817255,61.22932279066108,87.19678999232903,-25.96746720166795,51.7103518813556,0.1618666299938431,0.269858596799035,0.3237332599876863,0.6874678463375584,0.3057567249363763,0.0261489103047929,0.47848347098411875
48.32719021857599,61.117650555852805,86.99320294076848,-25.87555238491568,51.45647305946932,0.1627297377569526,0.2731169663763106,0.3254594755139053,0.7354622948464332,0.3063728009797021,0.0259519416127084,0.6175288237295208
48.26622838190002,61.10501066098081,87.09057885177288,-25.985568190792065,51.66313274895364,0.1651633627775488,0.2737580718214535,0.3303267255550977,0.9029978509731768,0.3070353007970502,0.0257934442844419,0.7240579378913751
47.81596973317404,60.97467144563919,87.46300278773397,-26.48833134209478,52.805734767025086,0.1838007779726226,0.2911757432850895,0.3676015559452452,2.263511635720353,0.3081019031575453,0.0262864355759162,0.891211890515766
48.20116233254531,61.20872734436564,87.62988573680063,-26.42115839243499,52.436288416075655,0.1976612686204549,0.297196091053388,0.3953225372409099,3.1158880021540774,0.3094722661318894,0.0275524251993879,1.6401701015401697
48.17917029186111,61.09971921221229,87.40969311081231,-26.30997389860002,52.15107173930238,0.2035492214774744,0.2952811231832153,0.4070984429549489,3.290868055661734,0.3108504144041085,0.0292470031988221,2.682121262402323
48.08236741822801,60.980152429342645,87.1619958717053,-26.181843442362656,51.977413464591926,0.2084669005446315,0.2953906581219517,0.4169338010892631,3.358579360688968,0.3123316675880597,0.0311447556444656,3.2221966125255563
48.13150803485376,61.04140359158946,87.09553313270786,-26.054129541118392,51.8739206545898,0.2069161789066111,0.2940927648577827,0.4138323578132222,3.049120114643564,0.3136456130127829,0.0328575920375478,3.3589013152099314
48.20511004897622,61.03729273617749,87.04838614504042,-26.011093408862934,51.67545878326547,0.205590897503434,0.294706907835138,0.4111817950068681,2.801476245903582,0.314810170497083,0.0344003004311398,3.243508483471706
48.17830097755749,61.06921579040538,87.09057650321591,-26.021360712810534,51.803190338506326,0.2042548716188829,0.2942592332547522,0.4085097432377659,2.590415470321901,0.3158373149428777,0.0357751215419401,2.978657998518095
48.278810408921935,61.12423044393304,87.11498593654727,-25.990755492614227,51.681595562636446,0.2051367208084053,0.2922951584028397,0.4102734416168107,2.5164160033808445,0.3168654844800032,0.0371194417025295,2.74880465631632
48.32853405715859,61.17830097755749,87.12301095572471,-25.944709978167225,51.64424381896501,0.2057174588712638,0.2908460209050507,0.4114349177425276,2.4344805742976043,0.3179010894044886,0.038420445546182,2.601911321828492
48.393931657501966,61.2181068342498,86.96889238020424,-25.75078554595444,51.39913589945011,0.2039540075517431,0.2938054055026287,0.4079080151034863,2.251633369774252,0.3188363107333186,0.0395587068329414,2.5120746784925734
